11.956
10.193
11.649
9.389
6.484
9.996
10.067
9.215
15.966
5.634
10.761
10.916
11.497
7.161
9.519
5.942
8.171
7.198
7.718
7.956
9.542
10.948
5.89
7.566
7.513
8.989
5.667
10.029
5.84
10.53
15.59
10.453
10.215
12.724
9.3
8.797
6.017
9.785
6.129
8.899
7.599
7.868
10.103
11.137
6.939
9.782
9.988
7.99
5.48
7.343
13.827
9.277
14.252
8.818
9.675
5.246
9.878
8.47
7.574
6.19
11.31
10.237
9.32
6.344
5.894
7.018
13.955
7.527
6.574
8.265
8.413
9.428
13.622
11.425
14.687
16.28
11.008
15.144
11.89
9.591
11.443
12.223
9.983
6.89
10.382
9.168
7.768
8.713
10.753
11.305
8.959
11.145
9.648
7.575
9.017
7.712
10.43
6.667
10.897
10.997
16.664
16.648
13.377
14.704
19.442
12.295
11.72
15.641
9.686
18.928
16.504
11.552
10.792
13.585
10.311
12.513
10.928
15.422
9.906
9.024
12.137
11.606
10.352
9.196
14.631
9.605
8.647
9.368
9.472
12.376
7.808
11.28
9.376
10.288
9.562
17.959
10.663
9.929
9.92
21.567
16.953
23.746
9.925
11.44
8.596
10.104
9.368
12.696
8.048
8.632
8.112
8.776
5.522
10.167
7.192
7.319
6.425
7.08
6.36
6.576
5.697
6.639
24.017
16.92
15.603
15.285
11.104
16.748
11.167
13.982
17.723
12.533
10.401
12.962
13.121
13.09
16.314
10.313
18.498
13.049
12.128
11.475
7.704
19.202
12.506
22.65
12.506
11.025
12.217
16.626
17.032
42.955
19.109
8.827
10.526
11.544
16.928
8.426
8.934
14.826
6.962
11.693
8.081
10.561
7.956
9.362
15.951
15.28
14.224
11.893
10.855
14.689
11.699
15.63
17.473
9.878
10.616
10.64
10.024
11.552
9.368
10.185
8.087
10.065
9.183
11.28
11.984
8.239
11.096
13.209
12.08
7.72
11.048
8.831
9.28
8.824
9.376
7.975
9.688
11.217
11.016
11.712
6.447
11.112
7.872
8.751
7.497
6.831
8.401
7.529
6.663
6.85
7.591
8.024
9.36
9.746
8.904
8.112
8.27
8.826
6.716
10.67
9.472
7.08
6.953
9
13.807
9.504
9.136
7.579
5.305
10.351
7.047
8.481
9.128
7.367
5.609
8.567
8.929
8.223
7.255
7.4
8.776
6.187
8.541
9.089
8.648
19.512
21.779
19.266
9.384
10.218
13.482
13.561
12.514
18.042
8.597
13.378
12.986
14.226
13.777
17.611
22.715
12.521
9.378
16.031
10.529
11.601
17.291
18.658
10.93
7.793
8.817
8.945
12.913
19.579
14.057
12.938
10.705
14.859
12.617
14.738
10.081
8.505
13.377
16.45
9.321
10.514
9.185
10.201
9.018
10.337
16.891
13.595
11.651
10.597
7.893
14.218
9.587
14.731
26.227
15.358
